Place Name,State,Frequency
Aleksashkina,Alabama,1
Aleman,Alabama,1
Alemandra,Alabama,1
Alembic,Alabama,1
Alena,Alabama,1
Alene,Alabama,1
Aleneva,Alabama,1
Aleppo,Alabama,1
Alert,Alabama,3
Ales,Alabama,1
Alesia,Alabama,1
Alessandro,Alabama,1
Alesville,Alabama,1
Alewife,Alabama,1
Alex,Alabama,1
Alexander,Alabama,16
Alexander Springs,Alabama,3
Alexandria,Alabama,12
Alexauken,Alabama,1
Alexeiev,Alabama,1
Alexis,Alabama,4
Aley,Alabama,1
Alf,Alabama,1
Alfac,Alabama,1
Alfalfa,Alabama,5
Alfarata,Alabama,1
Alfmil,Alabama,1
Alfonso,Alabama,1
Alfont,Alabama,1
Alford,Alabama,5
Alfords,Alabama,2
Alfordsville,Alabama,2
Alfrecha,Alabama,1
Alfred,Alabama,6
Alfrey,Alabama,1
Algansee,Alabama,1
Algarrobo,Alabama,1
Algary,Alabama,1
Alger,Alabama,5
Algeria,Alabama,1
Algerine,Alabama,1
Algerita,Alabama,1
Algernon,Alabama,1
Algiers,Alabama,3
Algoa,Alabama,2
Algodon,Alabama,1
Algodones,Alabama,1
Algoma,Alabama,6
Algona,Alabama,2
Algonac,Alabama,1
Algonquin,Alabama,3
Algood,Alabama,1
Algoso,Alabama,1
Algren,Alabama,1
Alhambra,Alabama,9
Alianza,Alabama,1
Alica,Alabama,1
Alice,Alabama,12
Alicel,Alabama,1
Aliceton,Alabama,1
Aliceville,Alabama,2
Alicia,Alabama,3
Alico,Alabama,1
Alida,Alabama,3
Alief,Alabama,1
Alikanna,Alabama,1
Alikchi,Alabama,1
Alinda,Alabama,1
Aline,Alabama,4
Alinnak,Alabama,1
Aliquippa,Alabama,1
Alire,Alabama,1
Alisal,Alabama,1
Aliso,Alabama,1
Alivio,Alabama,1
Alix,Alabama,1
Alka,Alabama,1
Alkabo,Alabama,1
Alkali,Alabama,1
Alki,Alabama,1
Alkol,Alabama,1
All,Alabama,1
Alla,Alabama,1
Allaben,Alabama,1
Allagash,Alabama,1
Allah,Alabama,1
Allaire,Alabama,1
Allais,Alabama,1
Allakaket,Alabama,1
Allamoore,Alabama,1
Allamuchy,Alabama,1
Allandale,Alabama,5
Allanton,Alabama,1
Allanwood,Alabama,1
Allapattah,Alabama,1
Allard,Alabama,1
Allardt,Alabama,1
Allatoona,Alabama,1
Allbright,Alabama,1
Allbrook,Alabama,1
Alldredge,Alabama,1
Alledonia,Alabama,1
Allee,Alabama,1
Alleene,Alabama,1
Allegan,Alabama,1
Allegany,Alabama,2
Alleghany,Alabama,3
Allegheny,Alabama,3
Alleghenyville,Alabama,1
Allegiance,Alabama,1
Allegre,Alabama,1
Alleman,Alabama,1
Allemand,Alabama,1
Allemania,Alabama,1
Allemans,Alabama,1
Allen,Alabama,25
Allenbridge,Alabama,1
Allenbrook,Alabama,1
Allencrest,Alabama,1
Allendale,Alabama,22
Allende,Alabama,1
Allendorf,Alabama,1
Allendorph,Alabama,1
Allenfarm,Alabama,1
Allenford,Alabama,1
Allenhurst,Alabama,4
Allenport,Alabama,1
Allens,Alabama,3
Allens Mills,Alabama,4
Allensburg,Alabama,1
Allenslevel,Alabama,1
Allenspark,Alabama,1
Allenstand,Alabama,1
Allensville,Alabama,7
Allensworth,Alabama,1
Allenton,Alabama,5
Allentown,Alabama,16
Allenvale,Alabama,1
Allenview,Alabama,1
Allenville,Alabama,7
Allenwood,Alabama,3
Allerton,Alabama,4
Alley,Alabama,1
Alleyton,Alabama,2
Allfriend,Alabama,1
Allgates,Alabama,1
Alliance,Alabama,11
Allibone,Alabama,1
Allie,Alabama,1
Allied,Alabama,1
Alligator,Alabama,2
Alligerville,Alabama,1
Alligood,Alabama,1
Alligoods,Alabama,1
Allin,Alabama,1
Allingdale,Alabama,1
Allingham,Alabama,1
Allingtown,Alabama,1
Allis,Alabama,1
Allison,Alabama,12
Allisona,Alabama,1
Allisonia,Alabama,1
Allisonville,Alabama,1
Allister,Alabama,1
Allman,Alabama,1
Allmon,Alabama,1
Allmondsville,Alabama,1
Allnut,Alabama,1
Allock,Alabama,1
Allon,Alabama,2
Allons,Alabama,1
Allouez,Alabama,2
Alloway,Alabama,4
Alloy,Alabama,1
Allport,Alabama,2
Allred,Alabama,4
Allreds,Alabama,1
Allright,Alabama,1
Allsbrook,Alabama,1
Allston,Alabama,1
Alluvium,Alabama,1
Alluwe,Alabama,1
Allwood,Alabama,3
Allyn,Alabama,1
Alma,Alabama,21
Almadane,Alabama,1
Almaden,Alabama,1
Almagro,Alabama,1
Almanor,Alabama,1
Almartha,Alabama,1
Almaville,Alabama,1
Almeda,Alabama,2
Almedia,Alabama,2
Almelund,Alabama,1
Almena,Alabama,3
Almeria,Alabama,1
Almima,Alabama,1
Almira,Alabama,5
Almo,Alabama,2
Almon,Alabama,3
Almond,Alabama,6
Almonesson,Alabama,1
Almont,Alabama,6
Almonte,Alabama,1
Almora,Alabama,2
Almoral,Alabama,1
Almota,Alabama,1
Almy,Alabama,2
Almyra,Alabama,1
Almyville,Alabama,1
Alna,Alabama,1
Alnwick,Alabama,2
Aloe,Alabama,2
Alofau,Alabama,1
Aloha,Alabama,4
Aloma,Alabama,1
Alonzaville,Alabama,1
Alonzo,Alabama,4
Aloquin,Alabama,1
Alorton,Alabama,1
Aloys,Alabama,1
Alpaugh,Alabama,1
Alpena,Alabama,4
Alpers,Alabama,1
Alpha,Alabama,21
Alphaba,Alabama,1
Alphano,Alabama,1
Alpharetta,Alabama,1
Alpharette,Alabama,1
Alpheus,Alabama,1
Alphoretta,Alabama,1
Alpina,Alabama,1
Alpine,Alabama,26
Alpine Heights,Alabama,5
Alplaus,Alabama,1
Alpoca,Alabama,1
Alpowa,Alabama,1
Alps,Alabama,1
Alpsville,Alabama,1
Alquina,Alabama,1
Alray,Alabama,1
Alread,Alabama,1
Alridge,Alabama,1
Alrion,Alabama,1
Alsa,Alabama,1
Alsace,Alabama,1
Alsatia,Alabama,1
Alsdorf,Alabama,1
Alsea,Alabama,1
Alsen,Alabama,4
Alsey,Alabama,1
Alsip,Alabama,1
Alsop,Alabama,1
Alspaugh,Alabama,1
Alstead,Alabama,1
Alston,Alabama,6
Alstown,Alabama,1
Alsuma,Alabama,1
Alsup,Alabama,1
Alsville,Alabama,1
Alta,Alabama,10
Alta Vista,Alabama,13
Altacanyada,Alabama,1
Altadena,Alabama,1
Altagracia,Alabama,1
Altair,Alabama,1
Altamaha,Alabama,1
Altamahaw,Alabama,1
Altamesa,Alabama,1
Altamira,Alabama,1
Altamont,Alabama,14
Altapass,Alabama,1
Altavilla,Alabama,1
Altaville,Alabama,1
Altavista,Alabama,2
Altawood,Alabama,1
Altay,Alabama,1
Alten,Alabama,1
Altenburg,Alabama,1
Altenwald,Alabama,1
Altha,Alabama,1
Altharp,Alabama,1
Althea,Alabama,2
Altheim,Alabama,1
Altheimer,Alabama,1
Althom,Alabama,1
Althouse,Alabama,2
Altitude,Alabama,2
Altizer,Alabama,1
Altman,Alabama,4
Altmar,Alabama,2
Alto,Alabama,14
Altoga,Alabama,1
Altogether,Alabama,1
Alton,Alabama,25
Altona,Alabama,10
Altonah,Alabama,2
Altonville,Alabama,1
Altoona,Alabama,8
Altorf,Alabama,1
Altro,Alabama,1
Altuda,Alabama,1
Altura,Alabama,3
Alturas,Alabama,2
Altus,Alabama,4
Altvan,Alabama,1
Altyn,Alabama,1
Alum,Alabama,3
Alum Creek,Alabama,3
Alum Springs,Alabama,3
Alumbaugh,Alabama,1
Alumwell,Alabama,1
Alunite,Alabama,1
Aluta,Alabama,1
Alva,Alabama,5
Alvada,Alabama,1
Alvadore,Alabama,1
Alvan,Alabama,1
Alvarado,Alabama,5
Alvaton,Alabama,2
Alverda,Alabama,1
Alverno,Alabama,2
Alverson,Alabama,1
Alverton,Alabama,1
Alville,Alabama,1
Alvin,Alabama,7
Alvira,Alabama,1
Alvis,Alabama,1
Alviso,Alabama,1
Alvo,Alabama,1
Alvon,Alabama,1
Alvord,Alabama,4
Alvordton,Alabama,1
Alvwood,Alabama,1
Alwington,Alabama,1
Alworth,Alabama,1
Aly,Alabama,1
Alyeska,Alabama,1
Alzada,Alabama,1
Ama,Alabama,1
Amabel,Alabama,1
Amado,Alabama,1
Amador,Alabama,3
Amadore,Alabama,1
Amagansett,Alabama,1
Amagon,Alabama,1
Amalau,Alabama,1
Amalga,Alabama,3
Amalia,Alabama,1
Amaluia,Alabama,1
Aman,Alabama,1
Amana,Alabama,1
Amanca,Alabama,1
Amanda,Alabama,4
Amandaville,Alabama,3
Amantha,Alabama,1
Amaranth,Alabama,2
Amargo,Alabama,1
Amargosa,Alabama,1
Amarillo,Alabama,1
Amasa,Alabama,1
Amateur,Alabama,1
Amatus,Alabama,1
Amaua,Alabama,1
Amawalk,Alabama,1
Amazon,Alabama,1
Amazonia,Alabama,1
Amba,Alabama,1
Ambar,Alabama,1
Ambau,Alabama,1
Amber,Alabama,7
Amberfield,Alabama,1
Amberg,Alabama,1
Amberley,Alabama,1
Amberly,Alabama,1
Amberson,Alabama,1
Amberwood,Alabama,1
Ambia,Alabama,2
Amble,Alabama,1
Ambler,Alabama,4
Amblersburg,Alabama,1
Amblerville,Alabama,1
Ambleside,Alabama,1
Amboy,Alabama,10
Ambridge,Alabama,2
Ambro,Alabama,1
Ambrose,Alabama,6
Ambrosia,Alabama,2
Amburg,Alabama,1
Amburgey,Alabama,1
Amcelle,Alabama,1
Amchitka,Alabama,1
Ameagle,Alabama,1
Ameera,Alabama,1
Amehe,Alabama,1
Amelia,Alabama,9
Amend,Alabama,1
Amenia,Alabama,3
Amerene,Alabama,1
America,Alabama,3
Americana,Alabama,1
Americus,Alabama,5
Amersham,Alabama,1
Amery,Alabama,1
Ames,Alabama,13
Amesbury,Alabama,1
Amesti,Alabama,1
Amesville,Alabama,3
Amherst,Alabama,16
Amherstdale,Alabama,1
Amhurst,Alabama,1
Amicalola,Alabama,1
Amicus,Alabama,1
Amidon,Alabama,1
Amigo,Alabama,1
Amiret,Alabama,1
Amis,Alabama,1
Amish,Alabama,1
Amissville,Alabama,1
Amistad,Alabama,1
Amite,Alabama,1
Amity,Alabama,11
Amityville,Alabama,2
Amlin,Alabama,1
Amma,Alabama,1
Ammannsville,Alabama,1
Ammendale,Alabama,1
Ammie,Alabama,1
Ammon,Alabama,4
Ammons,Alabama,1
Amo,Alabama,1
Amonate,Alabama,1
Amor,Alabama,1
Amoret,Alabama,1
Amorita,Alabama,1
Amory,Alabama,1
Amos,Alabama,7
Amoskeag,Alabama,1
Amoss,Alabama,1
Amostown,Alabama,2
Amouli,Alabama,1
Amourdale,Alabama,1
Amoy,Alabama,1
Ampere,Alabama,1
Amphion,Alabama,1
Amphitheater,Alabama,1
Amqui,Alabama,1
Amrita,Alabama,1
Amsbry,Alabama,1
Amsco,Alabama,1
Amsden,Alabama,3
Amsonia,Alabama,1
Amsterdam,Alabama,11
Amston,Alabama,1
Amtax,Alabama,1
Amuelas,Alabama,1
Amund,Alabama,1
Amwell,Alabama,1
Amy,Alabama,4
Anabel,Alabama,2
Anacacho,Alabama,1
Anacker,Alabama,1
Anacoco,Alabama,1
Anaconda,Alabama,3
Anacortes,Alabama,1
Anacostia,Alabama,1
Anad,Alabama,1
Anadarko,Alabama,2
Anadell,Alabama,1
Anaheim,Alabama,1
Anahola,Alabama,1
Anahuac,Alabama,1
Analco,Alabama,1
Analomink,Alabama,1
Anamoose,Alabama,1
Anamosa,Alabama,1
Anan,Alabama,1
Anandale,Alabama,2
Anapra,Alabama,1
Anaquassacook,Alabama,1
Anarene,Alabama,1
Anark,Alabama,1
Anasosopo,Alabama,1
Anastasia,Alabama,1
Anatone,Alabama,1
Anawalt,Alabama,1
Anceney,Alabama,1
Ancho,Alabama,1
Anchor,Alabama,9
Anchorage,Alabama,9
Anchorville,Alabama,1
Anchorway,Alabama,1
Ancient Oaks,Alabama,3
Anclote,Alabama,1
Anco,Alabama,1
Ancon,Alabama,1
Ancona,Alabama,1
Ancones,Alabama,1
Ancor,Alabama,1
Ancora,Alabama,1
Ancram,Alabama,1
Ancramdale,Alabama,1
Andale,Alabama,1
Andalucia,Alabama,1
Andalusia,Alabama,4
Ander,Alabama,1
Anderson,Alabama,25
Andersonburg,Alabama,1
Andersonia,Alabama,1
Andersons,Alabama,1
Andersons Corner,Alabama,5
Andersontown,Alabama,2
Andersonville,Alabama,10
Andes,Alabama,2
Andesite,Alabama,1
Andice,Alabama,1
Anding,Alabama,1
Andis,Alabama,1
Andora,Alabama,1
Andorra,Alabama,1
Andover,Alabama,19
Andre,Alabama,1
Andrea,Alabama,1
Andreas,Alabama,1
Andree,Alabama,1
Andres,Alabama,1
Andrew,Alabama,5
Andrews,Alabama,11
Andrewsville,Alabama,1
Andrin,Alabama,1
Andrix,Alabama,1
Andron,Alabama,1
Andrusia,Alabama,1
Andry,Alabama,1
Andy,Alabama,1
Andytown,Alabama,1
Andyville,Alabama,2
Anegam,Alabama,1
Anes,Alabama,1
Aneta,Alabama,1
Aneth,Alabama,1
Angel,Alabama,2
Angela,Alabama,1
Angeles,Alabama,1
Angelica,Alabama,4
Angelico,Alabama,1
Angelina,Alabama,1
Angell,Alabama,1
Angelo,Alabama,2
Angels,Alabama,1
Angeltown,Alabama,1
Angelus,Alabama,2
Angelview,Alabama,1
Angelville,Alabama,1
Angerona,Alabama,1
Angie,Alabama,1
Angier,Alabama,1
Angiola,Alabama,1
Angle,Alabama,1
Angler,Alabama,1
Anglesea,Alabama,1
Anglesey,Alabama,1
Angleton,Alabama,1
Anglevillas,Alabama,1
Anglewood,Alabama,1
Anglim,Alabama,1
Anglin,Alabama,1
Angling,Alabama,1
Angola,Alabama,7
Angola-on-the-Lake,Alabama,1
Angoon,Alabama,1
Angora,Alabama,4
Angostura,Alabama,2
Anguilla,Alabama,3
Angun,Alabama,1
Angus,Alabama,9
Angustura,Alabama,1
Angwin,Alabama,1
Anhalt,Alabama,1
Aniak,Alabama,1
Anice,Alabama,1
Anidem,Alabama,1
Anigua,Alabama,1
Animas,Alabama,2
Anise,Alabama,1
Anita,Alabama,6
Aniuk,Alabama,1
Aniwa,Alabama,1
Aniyak,Alabama,1
Anjean,Alabama,1
Ankeny,Alabama,3
Ankenytown,Alabama,1
Ankona,Alabama,1
Ankum,Alabama,1
Anlauf,Alabama,1
Anlo,Alabama,1
Anmoore,Alabama,1
Ann,Alabama,1
Anna,Alabama,6
Annabella,Alabama,1
Annaberg,Alabama,1
Annada,Alabama,1
Annadale,Alabama,3
Annadel,Alabama,1
Annaly,Alabama,1
Annamoriah,Alabama,1
Annandale,Alabama,6
Annandale-on-Hudson,Alabama,1
Annapolis,Alabama,7
Annaquatucket,Alabama,1
Annaton,Alabama,1
Annaville,Alabama,1
Annawan,Alabama,1
Annawomscutt,Alabama,1
Anncar,Alabama,1
Anne,Alabama,1
Anneewakee,Alabama,1
Annelly,Alabama,1
Annesdale-Snowden,Alabama,1
Anneslie,Alabama,1
Anness,Alabama,1
Anneta,Alabama,1
